"time","S","V1","V2","E","Ev","I1","I2","I3","I4","Ia","Rc","Rcp","Ra","BH","BL","CDc","CInc","CRD","CRInc","temperature","rainfall","n","beta_e","beta_e0","lam_e","lam_h","u","P","rho1.rho1","rho2.rho2","HYG","SAN","CWA","e_inc","h_inc","I","R"
1118,16485967.7582212,0,0,367.376059117773,0,9.8628058940759,25.3071505546554,91.7721071980644,29.581853656699,131.547968543184,736191.748920588,96727.5296123288,372876.726115015,12882655712.0163,5280193396.90918,7580.7891859138,3545973.94644011,2653.27621506982,220023.250254762,21.4579645019865,101163.466073909,0.219716259833879,7.87486906686799e-06,0.00019,7.85998328013765e-06,4.39999512079849e-06,13327355003.7421,17692419.2108141,0,0,1,1,1,129.579430936507,72.5381776978144,288.071885846679,1205796.00464793
1119,16487942.0839438,0,0,386.711544452154,0,10.2763267481029,26.3583667017439,95.5728729765721,30.6759363198335,138.10676444909,735990.185725527,96868.3978520522,370930.482962256,13364933106.606,5384496922.60083,7581.14770466755,3546181.74222983,2653.40169663364,220033.648049534,21.4764273027406,102362.305982411,0.223543347929909,8.57242720960097e-06,0.00019,8.55653615000339e-06,4.39999529686567e-06,13884770418.1199,17692418.8522953,0,0,1,1,1,141.079672480428,72.5468676243465,300.990267195342,1203789.06653983
1120,16489893.7000283,0,0,407.884896831281,0,10.7452941462192,27.5521268688984,99.8908316325331,31.942682344142,145.356462426725,735790.31657558,97009.1039936987,369001.98521175,13922290151.0317,5510335566.10771,7581.52189640391,3546401.50412336,2653.53266374136,220044.498957121,21.4950465427135,103656.124931932,0.227402863753428,9.32524994853436e-06,0.00019,9.30835740670088e-06,4.39999548514808e-06,14517145063.9114,17692418.4781036,0,0,1,1,1,153.493824158368,72.5554578306964,315.487397418518,1201801.40578103
1121,16491821.7953552,0,0,430.890614203433,0,11.2695939200564,28.8881409936066,104.724934602772,33.3817935392281,153.295222101195,735592.370013291,97149.6486789533,367091.821917586,14554595309.51,5657050952.48811,7581.91373559552,3546634.1442759,2653.66980745842,220055.86028698,21.5138165503042,105044.528812686,0.231293631658529,1.01331079665689e-05,0.00019,1.01152272239189e-05,4.39999568128967e-06,15224325067.0089,17692418.0862644,0,0,1,1,1,166.818524796396,72.5639446761617,331.559685156858,1199833.84060983
1122,16493725.5656234,0,0,455.722573085923,0,11.8490946996985,30.3660748588282,110.0739731887,34.9929197145139,161.920976795536,735396.574057644,97290.0326148988,365200.576899342,15261694407.1256,5823779785.54212,7582.32519235665,3546880.57131519,2653.81381732482,220067.789222593,21.5327316079865,106527.094703403,0.235214466479617,1.09957551823265e-05,0.00019,1.09769067588574e-05,4.39999588138235e-06,16006133307.1193,17692417.6748076,0,0,1,1,1,181.050087640031,72.5723245573937,349.203039257277,1197887.18357188
1123,16495604.2136464,0,0,482.374016375245,0,12.4836474470039,31.9855489031382,115.936574250778,36.7756572755981,171.231427493657,735203.156133748,97430.2565738068,363328.828542474,16043410011.8676,6009462026.00349,7582.75823182192,3547141.69001532,2653.96538113767,220080.342803444,21.5517859540507,108103.37100015,0.239164173892422,1.19129288251086e-05,0.00019,1.18931381382106e-05,4.39999608206193e-06,16862368788.3024,17692417.2417682,0,0,1,1,1,196.184499586146,72.5805939112883,368.412855370175,1195962.24125003
1124,16497456.9496466,0,0,510.83754678372,0,13.1730850426976,33.7461371630234,122.311196376143,38.729547852926,181.224038500602,735012.343000684,97570.3213929075,361477.149594602,16899540833.301,6212858110.25656,7583.21481350931,3547418.40097138,2654.12518472825,220093.577906542,21.5709737843584,109772.877553897,0.243141550777809,1.2884349514939e-05,0.00019,1.28636446406085e-05,4.39999628054452e-06,17792806081.3967,17692416.7851865,0,0,1,1,1,212.217423673991,72.5887492168882,389.184004935391,1194059.81398819
1125,16499282.9915445,0,0,541.105125984505,0,13.9172219607119,35.6473664331277,129.196126830262,40.8540770818459,191.896035085632,734824.360677703,97710.2279741384,359646.106959597,17829861190.1874,6432574788.40353,7583.69689066982,3547711.60027809,2654.29391173443,220107.551227559,21.5902892541106,111535.105816775,0.247145385588244,1.39097213476648e-05,0.00019,1.38881310335365e-05,4.39999647461683e-06,18797194883.544,17692416.3031093,0,0,1,1,1,229.144204145971,72.5967869965013,411.510827391579,1192180.69561144
1126,16501081.565241,0,0,573.168078932787,0,14.7158540514968,37.6887157007947,136.589479497474,43.1486736306754,203.244403142414,734639.43436905,97849.977283873,357836.261491485,18834120589.2022,6667098274.3671,7584.20640962751,3548022.17921445,2654.47224336962,220122.319261685,21.609726479628,113389.518996984,0.251174458716859,1.49887319850929e-05,0.00019,1.4966284012382e-05,4.39999666259463e-06,19875259724.2284,17692415.7935904,0,0,1,1,1,246.959873216878,72.6047038162621,435.387126022855,1190325.67314441
1127,16502851.9048912,0,0,607.017101795239,0,15.5687584408958,39.86961587314,144.489193877796,45.6127085389282,215.265890620063,734457.788387847,97989.5703526264,356048.167790077,19912043441.4939,6914833504.36346,7584.74530911377,3548351.02393511,2654.66085818981,220137.938284314,21.6292795401435,115335.552222306,0.255227542868949,1.61210527501308e-05,0.00019,1.60977726918594e-05,4.39999684326232e-06,21026699826.9037,17692415.2546909,0,0,1,1,1,265.659158732357,72.6124962863468,460.806167350824,1188495.52653055
1128,16504593.2531691,0,0,642.642273393041,0,16.4756935414271,42.189449790028,152.893035117471,48.2454948908034,227.957010418425,734279.646079445,98129.0082747399,354282.373999949,21063328927.4008,7174145250.74123,7585.31551959999,3548699.01517027,2654.86043185999,220154.464331685,21.6489424796055,117372.612712167,0.259303403435817,1.7306338726904e-05,0.00019,1.72822490988092e-05,4.39999701580408e-06,22251189122.1356,17692414.6844804,0,0,1,1,1,285.236491875795,72.6201610610042,487.760683758155,1186691.02835413
1129,16506304.8615239,0,0,680.033067953502,0,17.436399163777,44.647552493203,161.798594966994,51.0462878171775,241.314044362187,734105.229744704,98268.2922080434,352539.42161399,22287651005.6202,7443399581.35056,7585.91896263243,3549067.02793279,2655.07163692134,220171.953181577,21.6687093084921,119500.07995821,0.263400798870853,1.8544228865822e-05,0.00019,1.8519348636789e-05,4.39999717973408e-06,23548376395.9851,17692414.0810373,0,0,1,1,1,305.686014435686,72.6276948385359,516.242878803338,1184912.94356674
1130,16507985.9904278,0,0,719.178368114222,0,18.4505967077813,47.2432116999692,171.203293481146,54.014284792313,255.333047767618,733934.76056361,98407.423373496,350819.845282343,23584658551.3067,7721002717.41987,7586.55755017237,3549455.93123217,2655.29514256032,220190.460334164,21.6885740056358,121717.305913302,0.267518481067714,1.98343460935568e-05,0.00019,1.98086905003323e-05,4.39999733483083e-06,24917885545.8457,17692413.4424498,0,0,1,1,1,327.001585268206,72.635094361307,546.244434448828,1183162.02921945
1131,16509635.9096178,0,0,760.066477409841,0,19.5179894081501,49.9756684192411,181.104381237015,57.1486261690972,270.009854144979,733768.45851955,98546.4030548051,349124.172627067,24953975597.8327,8005434826.96144,7587.23318394412,3549866.58779446,2655.53161438044,220210.04099309,21.7085305200573,124023.615188939,0.271655195740516,2.11762974279035e-05,0.00019,2.11498780284759e-05,4.39999748107845e-06,26359315910.4758,17692412.766816,0,0,1,1,1,349.176785782963,72.6423564158408,577.756519378483,1181439.03420142
1132,16511253.8983306,0,0,802.685131790476,0,20.6382626119954,52.8441176519056,191.498941860388,60.4483958847798,285.340079740181,733606.542324509,98685.2325980237,347452.924062474,26395201651.9079,8295276893.46695,7587.94775479237,3550299.85378707,2655.78171417732,220230.750046807,21.728572772809,126418.305260974,0.275809682805892,2.25696740974853e-05,0.00019,2.25424989961768e-05,4.39999761861608e-06,27872242643.3523,17692412.0522452,0,0,1,1,1,372.20492442874,72.6494778330203,610.76979774925,1179744.69898501
1133,16512839.2455329,0,0,847.021509809005,0,21.8110840694218,55.8477091277012,202.38389468762,63.9126222714279,301.319127753112,733449.229345345,98823.9134111269,345806.612620842,27907912052.9716,8589229758.08138,7588.70314204957,3550756.57854779,2656.04609971734,220252.642050221,21.7486946588267,128900.646683611,0.279980676766838,2.4014051666271e-05,0.00019,2.39861258492597e-05,4.39999774769569e-06,29456217104.0706,17692411.2968579,0,0,1,1,1,396.079040271946,72.6564554884057,645.274437909282,1178079.75537731
1134,16514391.2501472,0,0,893.062241279864,0,23.0361042218862,58.9855480393751,213.75599742078,67.5402789154906,317.942192111645,733296.735531216,98962.4469635673,344185.74378306,29491658352.4526,8886125329.87366,7589.50121291374,3551237.6043169,2656.3254245198,220275.771206614,21.7688900487888,131469.883311608,0.28416690709819,2.55089901628611e-05,0.00019,2.54803158926401e-05,4.39999786864775e-06,31110767247.1342,17692410.4987871,0,0,1,1,1,420.791905828404,72.6632863026629,681.260120709176,1176444.92627784
1135,16515909.2212748,0,0,940.793414470331,0,24.3129564761643,62.256695742735,225.611848662149,71.3302855206734,335.204260715058,733149.275342181,99100.8347858105,342590.815313738,31145968692.9191,9184930631.59201,7590.34382183615,3551743.76597183,2656.62033764264,220300.191349879,21.7891527909841,134125.232530599,0.288367098633634,2.70540342145082e-05,0.00019,2.70246114430937e-05,4.39999798185394e-06,32835397991.6829,17692409.6561781,0,0,1,1,1,446.336029334361,72.6699672420921,718.716047116779,1174840.92544173
1136,16517392.478415,0,0,990.200582069018,0,25.6412574560391,65.6601704019776,237.947890252968,75.281508737121,353.100118147618,733007.061678948,99239.0784688495,341022.317100206,32870348171.0786,9484745797.64857,7591.2328099185,3552275.89076393,2656.93148347147,220325.955927003,21.8094767131848,136865.885495488,0.292579971954142,2.86487131858261e-05,0.00019,2.86185399576045e-05,4.3999980877259e-06,34629591561.455,17692408.7671901,0,0,1,1,1,472.703656638956,72.6764953192441,757.630944995724,1173268.457248
1137,16518840.3516821,0,0,1041.26876621429,0,27.020607228674,69.1949475719424,250.760409385583,79.3927629316287,371.624347948188,732870.305813682,99377.1796637006,339480.730994892,34664279173.7924,9784797402.00905,7592.17000431856,3552834.79805691,2657.25950151149,220353.117980818,21.8298556245275,139691.007376833,0.296804243777688,3.02925413221527e-05,0.00019,3.0261614147165e-05,4.39999818668905e-06,36492807790.812,17692407.8299957,0,0,1,1,1,499.886772881223,72.6828675936072,797.993075066016,1171728.21647227
1138,16520252.18202,0,0,1093.98246283528,0,28.4505895062913,72.8599607182628,264.045540491894,83.6628108876861,390.771334542846,732739.217321792,99515.1400808789,337966.53066066,36527221682.51,10084428575.414,7593.15721766346,3553421.29906703,2657.6050261822,220381.730132962,21.8502833173983,142599.737615142,0.301038627350155,3.19850178975135e-05,0.00019,3.19533320842368e-05,4.39999827917056e-06,38424484397.5795,17692406.8427823,0,0,1,1,1,527.877104087424,72.6890811723518,839.79023614698,1170220.88806333
1139,16521627.3214139,0,0,1148.3256455408,0,29.9307718256272,76.6541016812302,277.79926692865,88.0903644353752,410.535264925851,732614.004014604,99652.9614898551,336480.181418792,38458613546.4459,10383087282.0704,7594.19624746971,3554036.19660478,2657.96868661439,220411.844567039,21.8707535693241,145591.190183007,0.305281832837287,3.37256273671485e-05,0.00019,3.36931773102483e-05,4.3999983655906e-06,40424037225.9728,17692405.8037525,0,0,1,1,1,556.666118794243,72.6951332111183,883.009769796734,1168747.14692325
1140,16522965.1330999,0,0,1204.28176928546,0,31.4607057085586,80.5762210916592,292.017422489153,92.6740850168377,430.910130163763,732494.871872825,99790.6457184931,335022.140099418,40457870727.2663,10680313905.1393,7595.2888755694,3554680.28481838,2658.35110644928,220443.513011957,21.8912601448679,148664.453854996,0.309532567717586,3.5513839524551e-05,0.00019,3.5480618947644e-05,4.39999844635618e-06,42490860464.1341,17692404.7111244,0,0,1,1,1,586.245029772726,72.701020914837,927.638564469971,1167307.65769074
1141,16524264.9917717,0,0,1261.8337740116,0,33.0399268080509,84.6251287490625,306.695692778398,97.4125841957445,451.889726805341,732382.024980715,99928.1946524692,333592.854894221,42524387519.173,10975729004.9491,7596.43686754171,3555354.3489389,2658.75290363959,220476.786725424,21.911796797528,151818.592485223,0.31378953717603,3.73491096629753e-05,0.00019,3.73151118193674e-05,4.39999852185709e-06,44624326841.8413,17692403.5631324,0,0,1,1,1,616.604795900818,72.7067415385704,973.663059336597,1165903.07452741
1142,16525526.2837845,0,0,1320.96408841104,0,34.66795504405,88.7995939737215,321.829616493344,102.304424121883,473.467658276756,732275.665460925,100065.610234673,332192.765211364,44657536749.4122,11269021829.6068,7597.64197214962,3556059.16502749,2659.17469025236,220511.716477591,21.9323572716412,155052.645292508,0.318051444498485,3.92308787413591e-05,0.00019,3.91960965773257e-05,4.39999859246328e-06,46823787814.5955,17692402.3580278,0,0,1,1,1,647.736124210353,72.712292388367,1021.06924790976,1164534.04090696
1143,16526748.4073565,0,0,1381.65463389818,0,36.3442947337552,93.0983459438645,337.414586648744,107.348117964167,495.637336317746,732175.993409929,100202.894464588,330822.301532632,46856669965.1529,11559939915.8226,7598.9059207812,3556795.49972463,2659.61707227341,220548.352534837,21.9529353042878,158365.627153036,0.322316991466694,4.11585735546115e-05,0.00019,4.11229998404401e-05,4.39999865852346e-06,49088573740.0573,17692401.0940792,0,0,1,1,1,679.629472118716,72.7176708221235,1069.84268160828,1163201.18940715
1144,16527930.7727664,0,0,1443.88682885245,0,38.0684347199998,97.5200740274343,353.445851782827,112.542130325261,518.391982489639,732083.206834038,100340.04939766,329481.885272825,49121117612.5907,11848279931.8323,7600.23042689565,3557564.1100018,2660.08064941347,220586.744643675,21.9735246271998,161756.528900437,0.326584878753729,4.31316069082181e-05,0.00019,4.30952343422505e-05,4.39999872036453e-06,51417994051.8529,17692399.7695731,0,0,1,1,1,712.27504984486,72.7228742504455,1119.96847334516,1161905.14150452
1145,16529072.802548,0,0,1507.64159316642,0,39.8398485006797,102.06342811599,369.918517170159,117.884877648865,541.724629775544,731997.501585977,100477.077144637,328171.9286415,51450189213.1288,12133879753.8016,7601.61718547382,3558365.74291564,2660.56601491583,220626.94201481,21.99411896867,165224.317633193,0.330853806319778,4.51493777971064e-05,0.00019,4.51121990875734e-05,4.39999877829166e-06,53811337434.7227,17692398.3828145,0,0,1,1,1,745.66282300154,72.7279001375051,1171.43130121124,1160646.50737211
1146,16530173.931682,0,0,1572.89935311371,0,41.6579943615527,106.727018966729,386.827546063394,123.374728628356,565.628124289398,731919.07130202,100613.979870905,326892.83450713,53843173540.4327,12416611626.2641,7603.06787247345,3559201.13536469,2661.0737553657,220668.993307317,22.0147120554624,168767.937029262,0.335122473808153,4.72112715887177e-05,0.00019,4.71732795173401e-05,4.39999883258876e-06,56267872004.1514,17692396.9321275,0,0,1,1,1,779.782515349485,72.73274600189,1224.21541230943,1159425.88568005
1147,16531233.6077831,0,0,1639.64004656011,0,43.522315514284,111.509418557499,404.167760981612,129.010004624029,590.095127106111,731848.107339702,100750.759795794,325644.996263781,56299338801.5085,12696377134.1342,7604.58414428929,3560071.01384911,2661.60445050124,220712.946612968,22.0352976147233,172386.307667847,0.339389580941382,4.93166602102282e-05,0.00019,4.92778476835027e-05,4.39999888351927e-06,58786845493.023,17692395.4158557,0,0,1,1,1,814.623611744735,72.7374094174418,1278.30462678354,1158243.86339928
1148,16532251.2912838,0,0,1707.84312847346,0,45.4322402410361,116.409160458186,421.933845057623,134.788980094997,615.118116213185,731784.798716117,100887.419191872,324428.797700424,58817932824.4149,12973101925.8547,7606.16763721814,3560976.09423333,2662.15867302634,220758.849440702,22.0558693758919,176078.327358201,0.343653827917297,5.14649023398686e-05,0.00019,5.14252624274396e-05,4.39999893132716e-06,61367485447.0617,17692393.8323628,0,0,1,1,1,850.175361170647,72.7418880140808,1333.68234206503,1157101.01560841
1149,16533226.455615,0,0,1777.48757672481,0,47.3871820462932,121.42474022036,440.120343451063,140.709883050008,640.689388575945,731729.332046828,101023.960384224,323244.612872972,61398183254.4418,13246731736.2928,7607.81996692926,3561917.0815118,2662.73698842523,220806.74870125,22.0764210726106,179842.87147536,0.347913915804961,5.3655343602276e-05,0.00019,5.36148695663903e-05,4.39999897623798e-06,64008999430.0025,17692392.1800331,0,0,1,1,1,886.426779929389,72.7461794786165,1390.33153734367,1155997.90530402
1150,16534158.5873813,0,0,1848.55189817053,0,49.3865398162358,126.554615786044,458.721664830619,146.770895519581,666.801062310053,731681.891485419,101160.385749711,322092.80597915,64039297759.7494,13517229231.8922,7609.54272794031,3562894.66957803,2663.3399547791,220856.690691917,22.0969464446334,183678.793302719,0.352168546940336,5.5887316767823e-05,0.00019,5.58460020862945e-05,4.39999901846005e-06,66710575238.9294,17692390.457272,0,0,1,1,1,923.366654966022,72.7502815555407,1448.23477826253,1154935.08321428
